text,predicted_intent,confidence,routing_decision
can you change my currency to eur?,36,0.6936913160437301,template_handler
i think a payment i made with a card was cancelled.,53,0.8717358510293552,template_handler
after depositing a cheque my balance did not change.,6,0.8467669129357059,template_handler
how do i dispute a direct debit transaction?,28,0.9846791083072283,template_handler
why is the fee for taking money out so high? i feel i was overcharged and i would have never used this atm if i would have known ahead of time.,76,0.35064372586163034,rag_pipeline
why did i get blocked?,49,0.4383865290823848,rag_pipeline
can i receive a new card while i am in china?,9,0.9534259094840447,template_handler
can i use my virtual card to complete transactions for memberships?,72,0.6673592272962631,template_handler
what are the disposable cards used for?,29,0.5958211939021272,template_handler
i tried entering my pin several times incorrectly. why isn t my pin working?,49,0.527133325931873,rag_pipeline
why was i charged extra on my app?,34,0.4605940128902318,rag_pipeline
the exchange rate you are using is bad.this can t be the official interbank exchange rate.,17,0.8588827286536068,template_handler
is it possible to have a second card?,39,0.975935790736519,template_handler
can you tell me what to do to reset my passcode?,44,0.9753869450524122,template_handler
how can i information on my limit for top ups?,60,0.9634304699467148,template_handler
with my credit card i would like to transfer money.,62,0.8892159411057414,template_handler
how do i go about unlocking a pin?,38,0.531941281717273,rag_pipeline
how can i obtain a disposable virtual card?,37,0.3397804664990674,rag_pipeline
rates were applied wrong while using foreign currency at an atm.,76,0.8906407475634293,template_handler
i took out money and didn t get all of it.,75,0.5521791029613807,template_handler
i looked on the app and it says i withdrew cash. i didn t!,20,0.7674713377808543,template_handler
been trying to transfer money this morning but keep getting rejected. i don t understand why this is happening.,35,0.5389630925514916,rag_pipeline
i want a new pin please.,21,0.7412351263729854,template_handler
please help. there is a payment in the app that isn t mine.,16,0.6561767729306628,template_handler
i got cash and was charged a fee that shouldn t be there!,19,0.4766550679248085,rag_pipeline
i was given the wrong amount of cash,75,0.8075261794613716,template_handler
i did a payment with my card but seem that didn t work it s still listed as pending since a while ago. when does this actually go through?,45,0.8777269112739491,template_handler
what is your check cashing policy?,32,0.1907912171789192,llm_escalation
how much does top up fees cost?,57,0.4632298473852557,rag_pipeline
what is the source of my funds.,70,0.9737853665171787,template_handler
how do i change my address?,30,0.8928610123272511,template_handler
can i use a visa or mastercard?,73,0.8675647142787998,template_handler
i need to activate my card.,0,0.8497304513462596,template_handler
can my account be topped up by my friends?,62,0.96954848993086,template_handler
this direct debit payment may not be right.,28,0.9767672949471989,template_handler
why did you charge me more for my purchase? it was a foreign currency and you didn t offer market rate,31,0.3703490266934406,rag_pipeline
how do i update the pin on my account?,38,0.6590057737461568,template_handler
i think that my card has been stolen!,41,0.5417720191730225,rag_pipeline
i got my new card. how do i activate it?,0,0.4788465080552542,rag_pipeline
when will the balance on my account change form a transfer,5,0.6315706728750405,template_handler
what is the reason for my card payment to be reverted?,53,0.6157568974504981,template_handler
will i be charged for topping up by transfer?,56,0.6336117609064319,template_handler
i didn t enjoy my tutor session and want a refund back. how do i go about doing this?,52,0.9844072459314122,template_handler
is there any way to cancel my transfer,8,0.9014927391344747,template_handler
what do i do if i do not recognise a cash withdrawal?,20,0.81392932396386,template_handler
is there a problem with the top up system? my transaction hasn t gone through properly,47,0.5190487389112368,rag_pipeline
i wasn t able to do a transfer to an account,7,0.8473439995013353,template_handler
will you handle eur?,36,0.975985414658636,template_handler
why hasn t my top up gone through?,47,0.6164076987272621,template_handler
how can i transfer money from american express card,54,0.7403876552011459,template_handler
i am highly unsatisfied with this company and want to delete my account!,55,0.9839962554669356,template_handler
why doesn t the person i sent money to see that transfer yet?,66,0.8227181943956333,template_handler
where do i go for a refund?,51,0.5685651235427951,template_handler
why did my transfer not work it says it was declined?,27,0.5338118413416234,rag_pipeline
the app is showing a direct debit payment that i never made,28,0.7886932684364698,template_handler
my card no longer works.,11,0.5187034888200958,rag_pipeline
what are the fees for top ups?,57,0.48837406287940704,rag_pipeline
what is the reason for my beneficiary to be disallowed?,7,0.6908776818798846,template_handler
i have a transaction showing multiple times.,63,0.9595199699449903,template_handler
what do i need to do for the card activation?,0,0.8909092143604255,template_handler
the atm did not allow me to withdraw,26,0.4956988749026647,rag_pipeline
can i re link a lost card with the app?,13,0.8928262701891584,template_handler
what should i do if i exceed my pin tries?,49,0.7619118193995513,template_handler
i want to activate my card how do i do it?,0,0.7648268476917369,template_handler
i cannot remember my passcode is there a way to retrieve it?,44,0.9892743724560634,template_handler
why did the app deny my top up?,59,0.7129663263881153,template_handler
i want to delete my account. i m unhappy with the service you re providing.,55,0.9782575475944476,template_handler
there is a payment made with my card that i don t recognize at all.,16,0.7225079321409522,template_handler
why is my transfer stuck on pending?,48,0.6485710495941194,template_handler
